Zeit;Leistung
08.03.2026 12:05:48; 76.2
08.03.2026 12:05:53; 90.9
08.03.2026 12:05:58; 90.9
08.03.2026 12:06:03; 90.9
08.03.2026 12:06:09; 90.9
08.03.2026 12:06:14; 90.9
08.03.2026 12:06:19; 90.9
08.03.2026 12:06:24; 136.5
08.03.2026 12:06:29; 136.5
08.03.2026 12:06:34; 136.5
08.03.2026 12:06:39; 136.5
08.03.2026 12:06:44; 136.5
08.03.2026 12:06:49; 136.5
08.03.2026 12:06:54; 112.0
08.03.2026 12:07:00; 112.0
08.03.2026 12:07:05; 112.0
08.03.2026 12:07:10; 112.0
08.03.2026 12:07:15; 112.0
08.03.2026 12:07:21; 112.0
08.03.2026 12:07:26; 437.4
08.03.2026 12:07:31; 437.4
08.03.2026 12:07:36; 437.4
08.03.2026 12:07:41; 437.4
08.03.2026 12:07:46; 437.4
08.03.2026 12:07:51; 437.4
08.03.2026 12:07:56; 263.8
08.03.2026 12:08:01; 263.8
08.03.2026 12:08:06; 263.8
08.03.2026 12:08:11; 263.8
08.03.2026 12:08:17; 263.8
08.03.2026 12:08:22; 293.2
08.03.2026 12:08:27; 293.2
08.03.2026 12:08:32; 293.2
08.03.2026 12:08:37; 293.2
08.03.2026 12:08:42; 293.2
08.03.2026 12:08:47; 293.2
08.03.2026 12:08:52; 19.2
08.03.2026 12:08:57; 19.2
08.03.2026 12:09:02; 19.2
08.03.2026 12:09:07; 19.2
08.03.2026 12:09:12; 19.2
08.03.2026 12:09:17; 19.2
08.03.2026 12:09:22; 178.7
08.03.2026 12:09:27; 178.7
08.03.2026 12:09:32; 178.7
08.03.2026 12:09:37; 178.7
08.03.2026 12:09:42; 178.7
08.03.2026 12:09:48; 178.7
08.03.2026 12:09:53; 92.5
08.03.2026 12:09:58; 92.5
08.03.2026 12:10:03; 92.5
08.03.2026 12:10:08; 92.5
08.03.2026 12:10:13; 92.5
08.03.2026 12:10:18; 92.5
08.03.2026 12:10:23; 65.8
08.03.2026 12:10:28; 65.8
08.03.2026 12:10:33; 65.8
08.03.2026 12:10:38; 65.8
08.03.2026 12:10:44; 65.8
08.03.2026 12:10:49; 65.8
08.03.2026 12:10:54; 94.2
08.03.2026 12:11:00; 94.2
08.03.2026 12:11:05; 94.2
08.03.2026 12:11:10; 94.2
08.03.2026 12:11:15; 94.2
08.03.2026 12:11:20; 94.2
08.03.2026 12:11:26; 136.1
08.03.2026 12:11:31; 136.1
08.03.2026 12:11:36; 136.1
08.03.2026 12:11:41; 136.1
08.03.2026 12:11:46; 136.1
08.03.2026 12:11:51; 136.1
08.03.2026 12:11:56; 15.8
08.03.2026 12:12:01; 15.8
08.03.2026 12:12:06; 15.8
08.03.2026 12:12:11; 15.8
08.03.2026 12:12:16; 15.8
08.03.2026 12:12:21; 15.8
08.03.2026 12:12:26; 113.8
08.03.2026 12:12:31; 113.8
08.03.2026 12:12:36; 113.8
08.03.2026 12:12:42; 113.8
08.03.2026 12:12:47; 113.8
08.03.2026 12:12:52; 61.5
08.03.2026 12:12:57; 61.5
08.03.2026 12:13:02; 61.5
08.03.2026 12:13:07; 61.5
08.03.2026 12:13:12; 61.5
08.03.2026 12:13:17; 61.5
08.03.2026 12:13:22; 141.8
08.03.2026 12:13:27; 141.8
08.03.2026 12:13:32; 141.8
08.03.2026 12:13:37; 141.8
08.03.2026 12:13:42; 141.8
08.03.2026 12:13:48; 141.8
08.03.2026 12:13:53; 115.1
08.03.2026 12:13:58; 115.1
08.03.2026 12:14:03; 115.1
08.03.2026 12:14:08; 115.1
08.03.2026 12:14:13; 115.1
08.03.2026 12:14:18; 115.1
08.03.2026 12:14:23; 4.0
08.03.2026 12:14:28; 4.0
08.03.2026 12:14:33; 4.0
08.03.2026 12:14:39; 4.0
08.03.2026 12:14:44; 4.0
08.03.2026 12:14:49; 4.0
08.03.2026 12:14:54; 5.0
08.03.2026 12:14:59; 5.0
08.03.2026 12:15:04; 5.0
08.03.2026 12:15:09; 5.0
08.03.2026 12:15:14; 5.0
08.03.2026 12:15:19; 5.0
08.03.2026 12:15:24; 24.7
08.03.2026 12:15:30; 24.7
08.03.2026 12:15:35; 24.7
08.03.2026 12:15:40; 24.7
08.03.2026 12:15:45; 24.7
08.03.2026 12:15:50; 24.7
08.03.2026 12:15:55; 48.8
08.03.2026 12:16:00; 48.8
08.03.2026 12:16:05; 48.8
08.03.2026 12:16:10; 48.8
08.03.2026 12:16:15; 48.8
08.03.2026 12:16:20; 48.8
08.03.2026 12:16:25; 103.3
08.03.2026 12:16:30; 103.3
08.03.2026 12:16:36; 103.3
08.03.2026 12:16:41; 103.3
08.03.2026 12:16:46; 103.3
08.03.2026 12:16:51; 103.3
08.03.2026 12:16:56; 19.5
08.03.2026 12:17:01; 19.5
08.03.2026 12:17:06; 19.5
08.03.2026 12:17:11; 19.5
08.03.2026 12:17:16; 19.5
08.03.2026 12:17:22; 19.5
08.03.2026 12:17:27; 61.9
08.03.2026 12:17:32; 61.9
08.03.2026 12:17:37; 61.9
08.03.2026 12:17:43; 61.9
08.03.2026 12:17:48; 61.9
08.03.2026 12:17:53; 62.6
08.03.2026 12:17:58; 62.6
08.03.2026 12:18:03; 62.6
08.03.2026 12:18:08; 62.6
08.03.2026 12:18:13; 62.6
08.03.2026 12:18:18; 62.6
08.03.2026 12:18:23; 63.2
08.03.2026 12:18:28; 63.2
08.03.2026 12:18:33; 63.2
08.03.2026 12:18:38; 63.2
08.03.2026 12:18:43; 63.2
08.03.2026 12:18:48; 63.2
08.03.2026 12:18:54; 90.7
08.03.2026 12:18:59; 90.7
08.03.2026 12:19:04; 90.7
08.03.2026 12:19:09; 90.7
08.03.2026 12:19:14; 90.7
08.03.2026 12:19:19; 90.7
08.03.2026 12:19:24; 151.1
08.03.2026 12:19:29; 151.1
08.03.2026 12:19:34; 151.1
08.03.2026 12:19:39; 151.1
08.03.2026 12:19:44; 151.1
08.03.2026 12:19:49; 151.1
08.03.2026 12:19:54; 120.4
08.03.2026 12:19:59; 120.4
08.03.2026 12:20:04; 120.4
08.03.2026 12:20:09; 120.4
08.03.2026 12:20:15; 120.4
08.03.2026 12:20:20; 120.4
08.03.2026 12:20:25; 78.2
08.03.2026 12:20:31; 78.2
08.03.2026 12:20:36; 78.2
08.03.2026 12:20:41; 78.2
08.03.2026 12:20:46; 78.2
08.03.2026 12:20:51; 78.2
08.03.2026 12:20:56; 4.0
08.03.2026 12:21:01; 4.0
08.03.2026 12:21:06; 4.0
08.03.2026 12:21:11; 4.0
08.03.2026 12:21:16; 4.0
08.03.2026 12:21:21; 4.0
08.03.2026 12:21:26; 64.3
08.03.2026 12:21:31; 64.3
08.03.2026 12:21:37; 64.3
08.03.2026 12:21:43; 64.3
08.03.2026 12:21:48; 64.3
08.03.2026 12:21:53; 70.3
08.03.2026 12:21:58; 70.3
08.03.2026 12:22:03; 70.3
08.03.2026 12:22:08; 70.3
08.03.2026 12:22:14; 70.3
08.03.2026 12:22:19; 70.3
08.03.2026 12:22:24; 67.4
08.03.2026 12:22:29; 67.4
08.03.2026 12:22:34; 67.4
08.03.2026 12:22:39; 67.4
08.03.2026 12:22:44; 67.4
08.03.2026 12:22:49; 67.4
08.03.2026 12:22:54; 92.7
08.03.2026 12:22:59; 92.7
08.03.2026 12:23:04; 92.7
08.03.2026 12:23:10; 92.7
08.03.2026 12:23:15; 92.7
08.03.2026 12:23:20; 92.7
08.03.2026 12:23:25; 22.3
08.03.2026 12:23:30; 22.3
08.03.2026 12:23:35; 22.3
08.03.2026 12:23:40; 22.3
08.03.2026 12:23:45; 22.3
08.03.2026 12:23:51; 22.3
08.03.2026 12:23:56; 22.0
08.03.2026 12:24:01; 22.0
08.03.2026 12:24:07; 22.0
08.03.2026 12:24:12; 22.0
08.03.2026 12:24:17; 22.0
08.03.2026 12:24:23; 141.7
08.03.2026 12:24:29; 141.7
08.03.2026 12:24:34; 141.7
08.03.2026 12:24:39; 141.7
08.03.2026 12:24:44; 141.7
08.03.2026 12:24:49; 141.7
08.03.2026 12:24:54; 166.8
08.03.2026 12:24:59; 166.8
08.03.2026 12:25:04; 166.8
08.03.2026 12:25:09; 166.8
08.03.2026 12:25:14; 166.8
08.03.2026 12:25:19; 166.8
08.03.2026 12:25:24; 171.7
08.03.2026 12:25:29; 171.7
08.03.2026 12:25:35; 171.7
08.03.2026 12:25:40; 171.7
08.03.2026 12:25:46; 171.7
08.03.2026 12:25:51; 171.7
08.03.2026 12:25:56; 139.1
08.03.2026 12:26:01; 139.1
08.03.2026 12:26:06; 139.1
08.03.2026 12:26:11; 139.1
08.03.2026 12:26:16; 139.1
08.03.2026 12:26:21; 139.1
08.03.2026 12:26:26; 180.6
08.03.2026 12:26:31; 180.6
08.03.2026 12:26:36; 180.6
08.03.2026 12:26:41; 180.6
08.03.2026 12:26:46; 180.6
08.03.2026 12:26:52; 180.6
08.03.2026 12:26:57; 135.8
08.03.2026 12:27:02; 135.8
08.03.2026 12:27:07; 135.8
08.03.2026 12:27:12; 135.8
08.03.2026 12:27:17; 135.8
08.03.2026 12:27:22; 165.8
08.03.2026 12:27:27; 165.8
08.03.2026 12:27:32; 165.8
08.03.2026 12:27:37; 165.8
08.03.2026 12:27:42; 165.8
08.03.2026 12:27:47; 165.8
08.03.2026 12:27:52; 118.3
08.03.2026 12:27:57; 118.3
08.03.2026 12:28:02; 118.3
08.03.2026 12:28:07; 118.3
08.03.2026 12:28:12; 118.3
08.03.2026 12:28:18; 118.3
08.03.2026 12:28:23; 6.6
08.03.2026 12:28:28; 6.6
08.03.2026 12:28:33; 6.6
08.03.2026 12:28:38; 6.6
08.03.2026 12:28:43; 6.6
08.03.2026 12:28:48; 6.6
08.03.2026 12:28:53; 25.0
08.03.2026 12:28:58; 25.0
08.03.2026 12:29:03; 25.0
08.03.2026 12:29:08; 25.0
08.03.2026 12:29:13; 25.0
08.03.2026 12:29:18; 25.0
08.03.2026 12:29:24; 29.8
08.03.2026 12:29:29; 29.8
08.03.2026 12:29:34; 29.8
08.03.2026 12:29:39; 29.8
08.03.2026 12:29:44; 29.8
